Timestamp,Record number,Average Water Speed,Average Water Direction,Chlorophyll,Chlorophyll [quality],Temperature,Temperature [quality],DO,Dissolved Oxygen [quality],DO (%Saturation),Dissolved Oxygen (%Saturation) [quality],pH,pH [quality],Salinity,Salinity [quality],Specific Conductance,Specific Conductance [quality],Turbidity,Turbidity [quality]
2023-08-05 01:20:00,,5.530333333333334,230.01333333333332,1.2216666666666667,,19.750666666666667,,7.449333333333334,,100.419,,,,35.28766666666667,,53.359,,2.0003333333333333,
2023-08-05 01:30:00,1478.0,3.37,318.489,1.083,,19.741,,7.447,,100.371,,8.167,,35.29,,53.362,,2.014,
2023-08-05 01:40:00,,2.341,320.4543333333333,1.0556666666666665,,19.731333333333332,,7.44,,100.25999999999999,,,,35.29066666666667,,53.363,,1.9576666666666664,
2023-08-05 01:50:00,,1.3119999999999998,322.41966666666667,1.0283333333333333,,19.721666666666668,,7.433,,100.149,,,,35.291333333333334,,53.364000000000004,,1.9013333333333333,
2023-08-05 02:00:00,1479.0,0.283,324.385,1.001,,19.712,,7.426,,100.038,,8.17,,35.292,,53.365,,1.845,
2023-08-05 02:10:00,,1.8516666666666663,271.7266666666667,1.1456666666666666,,19.711666666666666,,7.418666666666667,,99.94033333333333,,,,35.291333333333334,,53.364333333333335,,1.8503333333333334,
2023-08-05 02:20:00,,3.420333333333333,219.06833333333333,1.2903333333333333,,19.711333333333332,,7.411333333333333,,99.84266666666667,,,,35.29066666666667,,53.36366666666667,,1.8556666666666666,
2023-08-05 02:30:00,1480.0,4.989,166.41,1.435,,19.711,,7.404,,99.745,,8.169,,35.29,,53.363,,1.861,
2023-08-05 02:40:00,,3.981,113.01533333333333,1.3486666666666667,,19.708333333333332,,7.335333333333334,,98.816,,,,35.291,,53.364,,2.0396666666666667,
2023-08-05 02:50:00,,2.973,59.620666666666665,1.2623333333333333,,19.705666666666666,,7.266666666666667,,97.887,,,,35.292,,53.365,,2.2183333333333333,
2023-08-05 03:00:00,1481.0,1.965,6.226,1.176,,19.703,,7.198,,96.958,,8.17,,35.293,,53.366,,2.397,
2023-08-05 03:10:00,,1.5256666666666667,92.94033333333334,1.2129999999999999,,19.702333333333332,,7.2,,96.97966666666666,,,,35.29,,53.36233333333333,,2.3779999999999997,
2023-08-05 03:20:00,,1.0863333333333334,179.65466666666669,1.25,,19.701666666666668,,7.202,,97.00133333333333,,,,35.287,,53.358666666666664,,2.359,
2023-08-05 03:30:00,1482.0,0.647,266.369,1.287,,19.701,,7.204,,97.023,,8.174,,35.284,,53.355,,2.34,
2023-08-05 03:40:00,,3.099666666666667,250.81966666666668,1.3316666666666666,,19.68466666666667,,6.432666666666666,,86.61333333333333,,,,35.28,,53.349333333333334,,2.685,
2023-08-05 03:50:00,,5.552333333333334,235.27033333333335,1.3763333333333334,,19.668333333333333,,5.661333333333333,,76.20366666666666,,,,35.275999999999996,,53.343666666666664,,3.03,
2023-08-05 04:00:00,1483.0,8.005,219.721,1.421,,19.652,,4.89,,65.794,,8.166,,35.272,,53.338,,3.375,
2023-08-05 04:10:00,,6.972333333333334,240.65533333333335,1.3760000000000001,,19.646,,5.52,,74.262,,,,35.27333333333333,,53.339666666666666,,2.9876666666666667,
2023-08-05 04:20:00,,5.9396666666666675,261.5896666666667,1.331,,19.64,,6.15,,82.72999999999999,,,,35.27466666666667,,53.34133333333334,,2.6003333333333334,
2023-08-05 04:30:00,1484.0,4.907,282.524,1.286,,19.634,,6.78,,91.198,,8.168,,35.276,,53.343,,2.213,
2023-08-05 04:40:00,,4.644,234.79733333333334,1.4866666666666666,,19.619333333333334,,6.901666666666666,,92.80533333333332,,,,35.27433333333334,,53.34066666666667,,2.1666666666666665,
2023-08-05 04:50:00,,4.381,187.07066666666668,1.6873333333333334,,19.604666666666667,,7.023333333333333,,94.41266666666667,,,,35.272666666666666,,53.33833333333333,,2.1203333333333334,
2023-08-05 05:00:00,1485.0,4.118,139.344,1.888,,19.59,,7.145,,96.02,,8.169,,35.271,,53.336,,2.074,
2023-08-05 05:10:00,,3.6423333333333336,203.31733333333332,1.7343333333333333,,19.588333333333335,,6.978666666666666,,93.78666666666666,,,,35.269666666666666,,53.33433333333333,,2.215333333333333,
2023-08-05 05:20:00,,3.1666666666666665,267.29066666666665,1.5806666666666667,,19.586666666666666,,6.812333333333333,,91.55333333333333,,,,35.26833333333334,,53.33266666666667,,2.356666666666667,
2023-08-05 05:30:00,1486.0,2.691,331.264,1.427,,19.585,,6.646,,89.32,,8.168,,35.267,,53.331,,2.498,
2023-08-05 05:40:00,,4.071,333.06166666666667,1.6023333333333334,,19.575,,6.864333333333334,,92.23366666666666,,,,35.26833333333334,,53.33266666666667,,2.2283333333333335,
2023-08-05 05:50:00,,5.4510000000000005,334.8593333333333,1.7776666666666667,,19.565,,7.082666666666666,,95.14733333333334,,,,35.269666666666666,,53.33433333333333,,1.9586666666666668,
2023-08-05 06:00:00,1487.0,6.831,336.657,1.953,,19.555,,7.301,,98.061,,8.161,,35.271,,53.336,,1.689,
2023-08-05 06:10:00,,6.032,328.715,2.1253333333333333,,19.549666666666667,,7.208,,96.80433333333333,,,,35.27333333333333,,53.33933333333333,,2.3733333333333335,
2023-08-05 06:20:00,,5.2330000000000005,320.773,2.2976666666666667,,19.544333333333334,,7.115,,95.54766666666667,,,,35.275666666666666,,53.342666666666666,,3.057666666666667,
2023-08-05 06:30:00,1488.0,4.434,312.831,2.47,,19.539,,7.022,,94.291,,8.164,,35.278,,53.346,,3.742,
2023-08-05 06:40:00,,4.666666666666667,236.13033333333334,2.3273333333333333,,19.483,,6.995333333333334,,93.82033333333334,,,,35.253,,53.31233333333333,,3.212666666666667,
2023-08-05 06:50:00,,4.899333333333333,159.42966666666666,2.1846666666666668,,19.427,,6.968666666666667,,93.34966666666666,,,,35.228,,53.278666666666666,,2.6833333333333336,
2023-08-05 07:00:00,1489.0,5.132,82.729,2.042,,19.371,,6.942,,92.879,,8.166,,35.203,,53.245,,2.154,
2023-08-05 07:10:00,,3.625,115.21166666666667,1.9829999999999999,,19.369666666666667,,7.053333333333334,,94.36366666666667,,,,35.190666666666665,,53.22833333333333,,1.9786666666666666,
2023-08-05 07:20:00,,2.118,147.69433333333333,1.924,,19.368333333333332,,7.164666666666666,,95.84833333333333,,,,35.178333333333335,,53.211666666666666,,1.8033333333333332,
2023-08-05 07:30:00,1490.0,0.611,180.177,1.865,,19.367,,7.276,,97.333,,8.162,,35.166,,53.195,,1.628,
2023-08-05 07:40:00,,2.8129999999999997,237.76766666666666,1.7293333333333334,,19.392666666666667,,7.271,,97.31633333333333,,,,35.178999999999995,,53.21233333333333,,1.7183333333333333,
2023-08-05 07:50:00,,5.015,295.35833333333335,1.5936666666666666,,19.418333333333333,,7.266,,97.29966666666667,,,,35.192,,53.22966666666667,,1.8086666666666666,
2023-08-05 08:00:00,1491.0,7.217,352.949,1.458,,19.444,,7.261,,97.283,,8.162,,35.205,,53.247,,1.899,
2023-08-05 08:10:00,,7.2283333333333335,257.44733333333335,1.3326666666666667,,19.44633333333333,,7.2476666666666665,,97.10033333333334,,,,35.188,,53.224,,1.8513333333333333,
2023-08-05 08:20:00,,7.2396666666666665,161.94566666666668,1.2073333333333334,,19.448666666666668,,7.234333333333334,,96.91766666666666,,,,35.171,,53.201,,1.8036666666666668,
2023-08-05 08:30:00,1492.0,7.251,66.444,1.082,,19.451,,7.221,,96.735,,8.163,,35.154,,53.178,,1.756,
2023-08-05 08:40:00,,6.262333333333333,74.514,1.0823333333333334,,19.478666666666665,,7.221333333333334,,96.796,,,,35.17066666666667,,53.201,,1.8156666666666668,
2023-08-05 08:50:00,,5.273666666666667,82.584,1.0826666666666667,,19.506333333333334,,7.221666666666667,,96.857,,,,35.187333333333335,,53.224,,1.8753333333333333,
2023-08-05 09:00:00,1493.0,4.285,90.654,1.083,,19.534,,7.222,,96.918,,8.159,,35.204,,53.247,,1.935,
2023-08-05 09:10:00,,5.3020000000000005,77.398,1.0333333333333332,,19.559666666666665,,7.233666666666667,,97.13466666666667,,,,35.226333333333336,,53.276666666666664,,2.005,
2023-08-05 09:20:00,,6.319000000000001,64.142,0.9836666666666667,,19.585333333333335,,7.245333333333333,,97.35133333333333,,,,35.248666666666665,,53.306333333333335,,2.075,
2023-08-05 09:30:00,1494.0,7.336,50.886,0.934,,19.611,,7.257,,97.568,,8.155,,35.271,,53.336,,2.145,
2023-08-05 09:40:00,,7.01,51.18066666666667,0.9633333333333334,,19.615000000000002,,7.2669999999999995,,97.711,,,,35.27033333333333,,53.33533333333333,,2.196,
2023-08-05 09:50:00,,6.684,51.47533333333334,0.9926666666666667,,19.619,,7.277,,97.854,,,,35.269666666666666,,53.33466666666667,,2.247,
2023-08-05 10:00:00,1495.0,6.358,51.77,1.022,,19.623,,7.287,,97.997,,8.153,,35.269,,53.334,,2.298,
2023-08-05 10:10:00,,5.809,72.01266666666668,0.9126666666666666,,19.636333333333333,,7.302,,98.221,,,,35.269999999999996,,53.33533333333334,,2.2636666666666665,
2023-08-05 10:20:00,,5.26,92.25533333333334,0.8033333333333333,,19.64966666666667,,7.317,,98.445,,,,35.271,,53.336666666666666,,2.2293333333333334,
2023-08-05 10:30:00,1496.0,4.711,112.498,0.694,,19.663,,7.332,,98.669,,8.155,,35.272,,53.338,,2.195,
2023-08-05 10:40:00,,5.142,75.987,0.6756666666666666,,19.712,,7.373666666666667,,99.323,,,,35.273666666666664,,53.340333333333334,,2.126,
2023-08-05 10:50:00,,5.5729999999999995,39.476,0.6573333333333333,,19.761,,7.415333333333333,,99.977,,,,35.275333333333336,,53.342666666666666,,2.057,
2023-08-05 11:00:00,1497.0,6.004,2.965,0.639,,19.81,,7.457,,100.631,,8.155,,35.277,,53.345,,1.988,
2023-08-05 11:10:00,,6.175,117.43266666666668,0.7346666666666667,,19.823,,7.455,,100.625,,,,35.274,,53.34133333333333,,1.9966666666666666,
2023-08-05 11:20:00,,6.346,231.90033333333335,0.8303333333333334,,19.836,,7.452999999999999,,100.619,,,,35.271,,53.33766666666667,,2.005333333333333,
2023-08-05 11:30:00,1498.0,6.517,346.368,0.926,,19.849,,7.451,,100.613,,8.155,,35.268,,53.334,,2.014,
2023-08-05 11:40:00,,5.676333333333334,240.49900000000002,0.886,,19.870333333333335,,7.468,,100.88066666666667,,,,35.267,,53.33233333333334,,1.9149999999999998,
2023-08-05 11:50:00,,4.835666666666667,134.63000000000002,0.8460000000000001,,19.891666666666666,,7.484999999999999,,101.14833333333333,,,,35.266,,53.330666666666666,,1.816,
2023-08-05 12:00:00,1499.0,3.995,28.761,0.806,,19.913,,7.502,,101.416,,8.159,,35.265,,53.329,,1.717,
2023-08-05 12:10:00,,4.700333333333333,119.69733333333332,0.6883333333333334,,19.944333333333333,,7.521333333333333,,101.73466666666667,,,,35.25933333333333,,53.321666666666665,,1.706,
2023-08-05 12:20:00,,5.405666666666667,210.63366666666664,0.5706666666666667,,19.97566666666667,,7.540666666666667,,102.05333333333333,,,,35.25366666666667,,53.31433333333334,,1.695,
2023-08-05 12:30:00,1500.0,6.111,301.57,0.453,,20.007,,7.56,,102.372,,8.158,,35.248,,53.307,,1.684,
2023-08-05 12:40:00,,5.550666666666666,290.33466666666664,0.504,,20.07466666666667,,7.592666666666666,,102.94633333333333,,,,35.25666666666667,,53.318666666666665,,1.7306666666666666,
2023-08-05 12:50:00,,4.990333333333333,279.09933333333333,0.5549999999999999,,20.142333333333333,,7.625333333333334,,103.52066666666667,,,,35.26533333333333,,53.330333333333336,,1.7773333333333334,
2023-08-05 13:00:00,1501.0,4.43,267.864,0.606,,20.21,,7.658,,104.095,,8.162,,35.274,,53.342,,1.824,
2023-08-05 13:10:00,,4.717333333333333,262.424,0.5866666666666667,,20.262666666666668,,7.677666666666667,,104.46533333333333,,,,35.27466666666667,,53.343333333333334,,1.8413333333333333,
2023-08-05 13:20:00,,5.004666666666666,256.984,0.5673333333333334,,20.31533333333333,,7.697333333333333,,104.83566666666667,,,,35.275333333333336,,53.34466666666666,,1.8586666666666667,
2023-08-05 13:30:00,1502.0,5.292,251.544,0.548,,20.368,,7.717,,105.206,,8.164,,35.276,,53.346,,1.876,
2023-08-05 13:40:00,,5.064333333333333,275.8573333333333,0.622,,20.383666666666667,,7.725,,105.34333333333333,,,,35.275666666666666,,53.345666666666666,,1.8626666666666667,
2023-08-05 13:50:00,,4.836666666666667,300.17066666666665,0.6960000000000001,,20.39933333333333,,7.733,,105.48066666666666,,,,35.275333333333336,,53.34533333333333,,1.8493333333333333,
2023-08-05 14:00:00,1503.0,4.609,324.484,0.77,,20.415,,7.741,,105.618,,8.163,,35.275,,53.345,,1.836,
2023-08-05 14:10:00,,4.544666666666667,327.4386666666667,0.9306666666666666,,20.423,,7.7515,,105.77449999999999,,,,35.272,,53.341166666666666,,1.8028333333333335,
2023-08-05 14:20:00,,4.480333333333333,330.3933333333333,1.0913333333333333,,20.431,,7.762,,105.931,,,,35.269,,53.33733333333333,,1.7696666666666667,
2023-08-05 14:30:00,1504.0,4.416,333.348,1.252,,20.439,,7.7725,,106.0875,,,,35.266,,53.3335,,1.7365,
2023-08-05 14:40:00,,3.919666666666667,304.5323333333333,1.4126666666666665,,20.447,,7.783,,106.244,,,,35.263,,53.32966666666667,,1.7033333333333334,
2023-08-05 14:50:00,,3.4233333333333333,275.7166666666667,1.5733333333333333,,20.455000000000002,,7.7935,,106.4005,,,,35.26,,53.325833333333335,,1.6701666666666668,
2023-08-05 15:00:00,1505.0,2.927,246.901,1.734,,20.463,,7.804,,106.557,,8.167,,35.257,,53.322,,1.637,
2023-08-05 15:10:00,,3.081,249.43133333333333,1.8843333333333334,,20.439,,7.8,,106.456,,,,35.25633333333333,,53.32066666666667,,1.6516666666666666,
2023-08-05 15:20:00,,3.235,251.96166666666667,2.034666666666667,,20.415,,7.796,,106.355,,,,35.25566666666667,,53.31933333333333,,1.6663333333333334,
2023-08-05 15:30:00,1506.0,3.389,254.492,2.185,,20.391,,7.792,,106.254,,8.169,,35.255,,53.318,,1.681,
2023-08-05 15:40:00,,3.4393333333333334,265.93466666666666,2.249,,20.384,,7.7973333333333334,,106.31566666666667,,,,35.256,,53.31933333333333,,1.693,
2023-08-05 15:50:00,,3.4896666666666665,277.37733333333335,2.3129999999999997,,20.377,,7.802666666666666,,106.37733333333333,,,,35.257000000000005,,53.32066666666667,,1.705,
2023-08-05 16:00:00,1507.0,3.54,288.82,2.377,,20.37,,7.808,,106.439,,8.171,,35.258,,53.322,,1.717,
2023-08-05 16:10:00,,3.8026666666666666,284.293,2.2876666666666665,,20.389333333333333,,7.813666666666666,,106.54966666666667,,,,35.251333333333335,,53.31333333333333,,1.7,
2023-08-05 16:20:00,,4.065333333333333,279.76599999999996,2.1983333333333333,,20.40866666666667,,7.819333333333334,,106.66033333333333,,,,35.24466666666667,,53.30466666666667,,1.683,
2023-08-05 16:30:00,1508.0,4.328,275.239,2.109,,20.428,,7.825,,106.771,,8.171,,35.238,,53.296,,1.666,
2023-08-05 16:40:00,,5.129333333333333,204.3003333333333,2.0476666666666667,,20.40866666666667,,7.819,,106.65,,,,35.23833333333333,,53.29633333333333,,1.646,
2023-08-05 16:50:00,,5.930666666666667,133.36166666666665,1.9863333333333333,,20.389333333333333,,7.813000000000001,,106.529,,,,35.23866666666667,,53.29666666666667,,1.6260000000000001,
2023-08-05 17:00:00,1509.0,6.732,62.423,1.925,,20.37,,7.807,,106.408,,8.17,,35.239,,53.297,,1.606,
2023-08-05 17:10:00,,5.933333333333334,111.114,2.076,,20.361333333333334,,7.798333333333334,,106.27566666666667,,,,35.239,,53.29666666666667,,1.611,
2023-08-05 17:20:00,,5.134666666666667,159.805,2.2270000000000003,,20.352666666666668,,7.789666666666666,,106.14333333333333,,,,35.239,,53.29633333333333,,1.616,
2023-08-05 17:30:00,1510.0,4.336,208.496,2.378,,20.344,,7.781,,106.011,,8.171,,35.239,,53.296,,1.621,
2023-08-05 17:40:00,,4.548333333333334,221.30433333333335,2.6253333333333333,,20.332,,7.780333333333333,,105.978,,,,35.24033333333333,,53.298,,1.618,
2023-08-05 17:50:00,,4.760666666666666,234.11266666666666,2.872666666666667,,20.32,,7.7796666666666665,,105.94500000000001,,,,35.24166666666667,,53.3,,1.615,
2023-08-05 18:00:00,1511.0,4.973,246.921,3.12,,20.308,,7.779,,105.912,,8.172,,35.243,,53.302,,1.612,
2023-08-05 18:10:00,,4.712,200.59733333333332,3.2263333333333333,,20.302666666666667,,7.770666666666666,,105.78966666666668,,,,35.242666666666665,,53.30133333333333,,1.6506666666666667,
2023-08-05 18:20:00,,4.4510000000000005,154.27366666666666,3.332666666666667,,20.297333333333334,,7.762333333333333,,105.66733333333333,,,,35.242333333333335,,53.300666666666665,,1.6893333333333334,
2023-08-05 18:30:00,1512.0,4.19,107.95,3.439,,20.292,,7.754,,105.545,,8.17,,35.242,,53.3,,1.728,
2023-08-05 18:40:00,,4.421,116.30266666666667,3.503,,20.290000000000003,,7.7459999999999996,,105.42766666666667,,,,35.239999999999995,,53.297333333333334,,1.7283333333333333,
2023-08-05 18:50:00,,4.652,124.65533333333335,3.5669999999999997,,20.288,,7.738,,105.31033333333333,,,,35.238,,53.294666666666664,,1.7286666666666668,
2023-08-05 19:00:00,1513.0,4.883,133.008,3.631,,20.286,,7.73,,105.193,,8.169,,35.236,,53.292,,1.729,
2023-08-05 19:10:00,,5.662,117.79366666666667,3.3206666666666664,,20.271333333333335,,7.7090000000000005,,104.877,,,,35.230666666666664,,53.284666666666666,,1.8173333333333335,
2023-08-05 19:20:00,,6.441,102.57933333333334,3.0103333333333335,,20.256666666666668,,7.688,,104.561,,,,35.22533333333333,,53.27733333333334,,1.9056666666666666,
2023-08-05 19:30:00,1514.0,7.22,87.365,2.7,,20.242,,7.667,,104.245,,8.162,,35.22,,53.27,,1.994,
2023-08-05 19:40:00,,6.667,88.947,2.8073333333333332,,20.241,,7.647,,103.97366666666667,,,,35.224333333333334,,53.275666666666666,,2.0256666666666665,
2023-08-05 19:50:00,,6.114,90.529,2.9146666666666667,,20.240000000000002,,7.627,,103.70233333333333,,,,35.22866666666666,,53.281333333333336,,2.0573333333333332,
2023-08-05 20:00:00,1515.0,5.561,92.111,3.022,,20.239,,7.607,,103.431,,8.162,,35.233,,53.287,,2.089,
2023-08-05 20:10:00,,5.7556666666666665,83.83866666666667,3.09,,20.236333333333334,,7.566666666666666,,102.878,,,,35.22866666666666,,53.281333333333336,,2.147,
2023-08-05 20:20:00,,5.950333333333333,75.56633333333333,3.158,,20.233666666666668,,7.5263333333333335,,102.325,,,,35.224333333333334,,53.275666666666666,,2.205,
2023-08-05 20:30:00,1516.0,6.145,67.294,3.226,,20.231,,7.486,,101.772,,8.159,,35.22,,53.27,,2.263,
2023-08-05 20:40:00,,7.429666666666667,63.634,2.797,,20.216333333333335,,7.487333333333333,,101.75800000000001,,,,35.21933333333333,,53.269333333333336,,2.3986666666666667,
2023-08-05 20:50:00,,8.714333333333334,59.974,2.368,,20.201666666666668,,7.488666666666667,,101.744,,,,35.21866666666667,,53.26866666666667,,2.534333333333333,
2023-08-05 21:00:00,1517.0,9.999,56.314,1.939,,20.187,,7.49,,101.73,,8.154,,35.218,,53.268,,2.67,
2023-08-05 21:10:00,,8.123666666666667,56.942,2.046666666666667,,20.19066666666667,,7.5120000000000005,,102.04466666666667,,,,35.23066666666667,,53.284666666666666,,2.5906666666666665,
2023-08-05 21:20:00,,6.248333333333333,57.57,2.154333333333333,,20.194333333333333,,7.534,,102.35933333333334,,,,35.24333333333333,,53.30133333333333,,2.5113333333333334,
2023-08-05 21:30:00,1518.0,4.373,58.198,2.262,,20.198,,7.556,,102.674,,8.16,,35.256,,53.318,,2.432,
2023-08-05 21:40:00,,5.186,84.10033333333334,2.256666666666667,,20.197666666666667,,7.559666666666667,,102.73033333333333,,,,35.263,,53.32733333333333,,2.3906666666666667,
2023-08-05 21:50:00,,5.9990000000000006,110.00266666666667,2.251333333333333,,20.197333333333333,,7.5633333333333335,,102.78666666666668,,,,35.27,,53.336666666666666,,2.349333333333333,
2023-08-05 22:00:00,1519.0,6.812,135.905,2.246,,20.197,,7.567,,102.843,,8.161,,35.277,,53.346,,2.308,
2023-08-05 22:10:00,,6.232333333333334,155.12866666666667,2.115666666666667,,20.177,,7.552333333333333,,102.59333333333333,,,,35.26466666666667,,53.32933333333333,,2.2573333333333334,
2023-08-05 22:20:00,,5.652666666666667,174.35233333333332,1.9853333333333334,,20.157,,7.5376666666666665,,102.34366666666666,,,,35.25233333333333,,53.312666666666665,,2.2066666666666666,
2023-08-05 22:30:00,1520.0,5.073,193.576,1.855,,20.137,,7.523,,102.094,,8.159,,35.24,,53.296,,2.156,
2023-08-05 22:40:00,,5.434666666666667,175.238,1.9356666666666666,,20.163666666666668,,7.541666666666666,,102.414,,,,35.25933333333334,,53.322,,2.1286666666666667,
2023-08-05 22:50:00,,5.796333333333334,156.9,2.0163333333333333,,20.19033333333333,,7.560333333333333,,102.734,,,,35.278666666666666,,53.348,,2.1013333333333333,
2023-08-05 23:00:00,1521.0,6.158,138.562,2.097,,20.217,,7.579,,103.054,,8.163,,35.298,,53.374,,2.074,
2023-08-05 23:10:00,,4.919333333333333,103.28133333333335,2.043,,20.193666666666665,,7.570666666666667,,102.88966666666667,,,,35.291000000000004,,53.364666666666665,,2.0949999999999998,
2023-08-05 23:20:00,,3.6806666666666668,68.00066666666667,1.989,,20.170333333333332,,7.562333333333333,,102.72533333333334,,,,35.284,,53.355333333333334,,2.116,
2023-08-05 23:30:00,1522.0,2.442,32.72,1.935,,20.147,,7.554,,102.561,,8.159,,35.277,,53.346,,2.137,
2023-08-05 23:40:00,,3.384,68.273,1.962,,20.136333333333333,,7.548666666666667,,102.47666666666667,,,,35.28,,53.349999999999994,,2.084,
2023-08-05 23:50:00,,4.326,103.826,1.989,,20.125666666666664,,7.543333333333334,,102.39233333333334,,,,35.283,,53.354,,2.031,
2023-08-06 00:00:00,1523.0,5.268,139.379,2.016,,20.115,,7.538,,102.308,,8.161,,35.286,,53.358,,1.978,
2023-08-06 00:10:00,,4.331333333333333,192.43633333333332,2.017,,20.11,,7.527666666666667,,102.15733333333334,,,,35.28666666666667,,53.358999999999995,,1.9746666666666666,
2023-08-06 00:20:00,,3.3946666666666667,245.49366666666666,2.0180000000000002,,20.105,,7.517333333333333,,102.00666666666666,,,,35.28733333333333,,53.36,,1.9713333333333334,
2023-08-06 00:30:00,1524.0,2.458,298.551,2.019,,20.1,,7.507,,101.856,,8.162,,35.288,,53.361,,1.968,
2023-08-06 00:40:00,,2.6536666666666666,298.795,2.039,,20.086000000000002,,7.495666666666667,,101.67533333333333,,,,35.288666666666664,,53.361666666666665,,1.9576666666666667,
2023-08-06 00:50:00,,2.8493333333333335,299.039,2.059,,20.072,,7.484333333333333,,101.49466666666666,,,,35.28933333333333,,53.36233333333333,,1.9473333333333334,
2023-08-06 01:00:00,1525.0,3.045,299.283,2.079,,20.058,,7.473,,101.314,,8.165,,35.29,,53.363,,1.937,
2023-08-06 01:10:00,,2.84,251.05,1.9496666666666669,,20.021,,7.478,,101.30499999999999,,,,35.272333333333336,,53.339,,1.911,
2023-08-06 01:20:00,,2.6350000000000002,202.817,1.8203333333333334,,19.983999999999998,,7.4830000000000005,,101.296,,,,35.254666666666665,,53.315,,1.885,
2023-08-06 01:30:00,1526.0,2.43,154.584,1.691,,19.947,,7.488,,101.287,,8.163,,35.237,,53.291,,1.859,
2023-08-06 01:40:00,,2.888666666666667,173.93766666666667,1.6993333333333334,,19.935,,7.486000000000001,,101.23833333333334,,,,35.243,,53.299,,1.815,
2023-08-06 01:50:00,,3.3473333333333333,193.29133333333334,1.7076666666666667,,19.923000000000002,,7.484,,101.18966666666667,,,,35.249,,53.306999999999995,,1.7710000000000001,
2023-08-06 02:00:00,1527.0,3.806,212.645,1.716,,19.911,,7.482,,101.141,,8.168,,35.255,,53.315,,1.727,
2023-08-06 02:10:00,,3.142,146.68400000000003,1.6383333333333334,,19.88866666666667,,7.345666666666667,,99.254,,,,35.249,,53.306999999999995,,1.716,
2023-08-06 02:20:00,,2.4779999999999998,80.72300000000001,1.5606666666666666,,19.866333333333333,,7.209333333333333,,97.367,,,,35.243,,53.299,,1.705,
2023-08-06 02:30:00,1528.0,1.814,14.762,1.483,,19.844,,7.073,,95.48,,8.174,,35.237,,53.291,,1.694,
2023-08-06 02:40:00,,1.901,53.71266666666667,1.4080000000000001,,19.849333333333334,,6.3276666666666666,,85.42733333333334,,,,35.243,,53.29933333333333,,1.6733333333333333,
2023-08-06 02:50:00,,1.9880000000000002,92.66333333333334,1.333,,19.854666666666667,,5.582333333333334,,75.37466666666667,,,,35.249,,53.30766666666667,,1.6526666666666665,
2023-08-06 03:00:00,1529.0,2.075,131.614,1.258,,19.86,,4.837,,65.322,,8.163,,35.255,,53.316,,1.632,
2023-08-06 03:10:00,,2.5133333333333336,137.781,1.2513333333333334,,19.857,,5.490333333333333,,74.144,,,,35.256,,53.31733333333334,,4.012666666666666,
